SL,TIME,BP,CIRCLUATION,HR,EEG,ACTIVITY
110621,10397.2,47,4905,235,-2270,4
110637,13219.7,66,4426,271,-5270,4
110659,15285.5,41,4619,322,3630,4
110666,14304.5,216,5111,325,-7979,0
110679,15644,36,4619,322,-6110,4
110679,16347.2,37,4619,322,-3580,3
110734,12040.1,40,4523,257,-5400,0
110747,16652.6,34,4619,322,-6250,4
110762,16320.1,34,4619,322,-5840,3
110774,13781.9,33,4812,278,-7023,0
110790,13661.9,47,4526,302,-7599,0
110805,14965.5,96,4240,316,-9591,0
110814,17578,37,4619,322,-4370,3
110838,16683.3,34,4619,322,-5270,4
110845,16472.1,33,4619,322,-4510,3
110856,15730.1,34,4619,322,-5130,3
110893,17345,40,4619,322,-6300,3
110894,14864.2,42,4619,322,-3680,4
110899,14699.7,48,4619,322,-8360,4
110902,16641.2,35,4619,322,-6660,4
110914,16648.9,35,4619,322,-6160,3
110938,13087.6,64,4426,271,-4990,4
110945,17023.1,33,4619,322,-5150,3
110964,16476,48,4619,322,-6900,3
110964,16990.8,39,4619,322,-5990,4
110989,16893.7,32,4619,322,-5480,3
111000,16382.2,35,4619,322,-6150,3
111016,12897.7,29,4428,305,-6278,0
111039,15999.7,39,4619,322,-5560,3
111095,14169.4,48,4619,322,-7160,4
111130,15039.6,53,4066,310,-9398,0
111149,16674.5,34,4619,322,-6620,4
111162,11971.6,30,4335,245,-6193,0
111172,17010.5,42,4619,322,-5440,4
111222,12392,40,5318,310,-7546,0
111254,14155.9,40,4528,298,-10166,0
111256,11205.6,60,4905,235,-2340,3
111316,12679.1,57,4715,290,-9156,0
111363,17291.4,217,4338,358,-7625,0
111386,16739.7,33,4619,322,-6200,4
111404,16822.3,44,4619,322,-6990,4
111448,15615.9,81,4441,355,-8136,0
111461,11138.5,49,4905,235,-801,3
111497,11254.2,56,4905,235,-2860,3
111564,16836.1,35,4619,322,-6600,4
111607,16764.9,42,4619,322,-5990,3
111609,16301.3,44,4619,322,-2300,3
111610,13740,57,4426,271,-5020,4
111613,13010.7,175,5018,301,-9781,0
111616,17684.5,50,4619,322,-5290,3
111665,15845.1,47,4619,322,-7230,4
111732,16650.3,39,4619,322,-5800,3
111807,16909.2,36,4619,322,-6180,4
111841,15702.5,46,4619,322,-7860,5
111892,15171.7,49,4619,322,-8480,5
111900,13618.5,51,4426,271,-5920,4
111929,16094.8,41,4619,322,-6270,4
111935,17196.9,40,4619,322,-6330,3
111945,11456.1,41,4905,235,-3650,3
111993,13482.3,69,4426,271,-5050,4
112014,16483.3,33,4619,322,-5070,4
112022,17960.1,362,4350,370,-9271,0
112064,11167.7,54,4905,235,-3070,2
112078,11647.4,49,4905,235,75300,4
112122,15173.6,42,4156,308,-6748,0
112145,16180.5,44,4619,322,-5830,4
112219,16169.7,46,4619,322,-5780,4
112271,17346.1,35,4619,322,-5580,4
112274,16432.7,32,4248,335,-5308,0
112279,16380.9,44,4619,322,-6750,4
112293,17812.2,38,4619,322,-5880,4
112332,11730.5,43,4905,235,1670,3
112349,14909.4,54,5117,329,-3416,0
112364,13655.9,56,4531,314,-7775,0
112440,10986.5,34,4905,235,-3830,2
112461,11456,44,4905,235,-4560,2
112477,12170.8,30,5218,294,-5962,0
112490,14278.5,36,4436,311,-9345,0
112508,13877.8,221,4813,279,-8213,0
112509,14679.6,64,4528,330,-9020,0
112554,11539.2,38,4905,235,-4200,2
112563,17083.1,36,4619,322,-5400,4
112581,16081.7,53,4619,322,-5940,4
112600,11294.8,45,4905,235,-3140,3
112670,11448.8,46,4905,235,-3190,3
112679,12347.7,40,4905,235,-3250,3
112725,17303.7,39,4619,322,-5900,5
112744,17102.5,45,4619,322,-5840,4
112765,11605.9,44,4905,235,-2640,3
112800,11619.2,51,4905,235,-3030,3
112831,14581.8,60,4723,338,-8850,0
112862,16414.7,237,4341,340,-7537,0
112882,14562.3,50,4532,310,-6103,0
112909,17768.6,40,4619,322,-5890,4
112929,11468.6,45,4905,235,-3940,2
112954,12696,43,4619,273,-6761,0
112964,11730.2,45,4905,235,-4070,2
112975,11380,39,4905,235,-3950,2
112982,11551.3,39,4905,235,-3680,2
112982,11533,39,4905,235,-3820,2
113027,16383.5,40,4619,322,60000,4
113032,11673.7,46,4905,235,-3290,2
113041,14883.9,37,4910,311,-8358,0
113064,11585.6,48,4905,235,-2960,3
113069,13796.8,191,4434,322,-8374,0
113071,11490.3,42,4905,235,-3190,2
113110,11366.7,37,4905,235,-4410,2
113157,12215,42,4905,235,-3110,3
113176,11995.7,41,4905,235,-2330,3
113176,11910,41,4905,235,-1580,3
113186,17447.6,106,4637,440,-12061,0
113200,17164.7,211,4157,364,-11026,0
113207,11389.5,52,4905,235,-4000,2
113214,13452.2,44,4521,248,-5376,0
113222,11262.6,49,4905,235,-3570,2
113225,17086.1,35,4619,322,-6090,4
113262,10955.7,45,4905,235,-4060,2
113264,11312.2,51,4905,235,-3700,2
113266,17509,81,4344,388,-8194,0
113266,12168.2,41,4905,235,-2690,3
113266,12376.3,41,4905,235,705,3
113284,11973.9,44,4905,235,-3250,2
113290,17750.4,114,3978,329,-9224,0
113317,14575,55,5105,300,-9040,0
113348,14701,28,3061,271,-5798,0
113351,12173.5,44,4905,235,-4130,3
113386,12477.7,39,4905,235,-3340,3
113399,17239.4,347,4345,329,-8154,0
113403,12117.3,64,4905,235,-1720,2
113427,12565.4,41,4905,235,-3190,3
113434,11655.9,50,4905,235,-2230,3
113441,12529.4,43,4905,235,-2810,3
113457,11337,52,4905,235,-3560,2
113458,16033.8,40,4619,322,-5890,5
113467,11387.2,47,4905,235,-3630,2
113499,11111.3,46,4905,235,-4350,2
113507,11285.9,45,4905,235,-4000,2
113509,11376.1,48,4905,235,-3700,2
113522,17258.5,40,4619,322,-6410,5
113537,11884.5,51,4905,235,-3020,2
113564,11395.8,43,4905,235,-4400,2
113566,11556.2,43,4905,235,-4650,2
113583,11091.7,42,4905,235,-4690,2
113610,11409.4,51,4905,235,-3400,2
113629,16159.2,72,4731,378,-7506,0
113688,11236.2,42,4905,235,-4270,2
113759,12150.4,47,4905,235,-2850,2
113762,11147.5,48,5103,270,-3412,0
113774,12026.7,41,4905,235,-2520,3
113778,11640.5,48,4905,235,-2550,3
113779,11250.8,44,4905,235,-3110,3
113801,12284.5,48,4905,235,-3370,2
113802,15032.9,63,4426,271,-4320,3
113826,11973,60,4905,235,-2690,3
113827,14670.8,54,4426,271,-5920,4
113830,12182.9,44,4905,235,-2650,2
113857,11382.2,45,4905,235,-3130,3
113918,11289.1,53,4905,235,-1730,3
113920,12377.3,44,4905,235,-3690,2
113943,17347.8,39,4619,322,-5930,5
114015,12771.1,43,4905,235,-2810,3
114047,14456.3,251,4622,333,-8734,0
114063,12673.5,48,4905,235,-3360,3
114104,12108.9,44,4905,235,-2690,3
114230,12505.7,38,4905,235,-3170,3
114234,11544.4,47,4905,235,-2220,3
114238,12086.7,38,4905,235,-2990,3
114279,11566.8,42,4905,235,-4230,2
114288,11619.4,42,4905,235,-4200,2
114288,11619.4,42,4905,235,-4200,2
114304,15096,69,4426,271,-4730,3
114305,11539.6,47,4905,235,-3380,3
114306,13019.7,39,4905,235,-3180,2
114310,14364.2,207,4923,356,-8381,0
114335,12609.3,40,4905,235,-3560,3
114353,13426.2,52,4905,235,-1640,3
114374,12583.5,42,4905,235,-3320,2
114388,11397.5,48,4905,235,-4360,2
114418,11976.5,35,4905,235,-2870,2
114464,15641.1,53,4426,271,-5190,3
114493,12022.1,38,4905,235,-2330,3
114530,11889.8,43,4905,235,-4270,3
114554,17427,42,4619,322,-5840,4
114568,12271.9,47,4905,235,-3350,3
114598,15543.4,57,4426,271,-5170,3
114599,11954,41,4905,235,-2330,2
114625,11961.7,54,4905,235,-3640,2
114642,12124.5,43,4905,235,-2650,3
114646,11333.5,36,4905,235,-4960,3
114650,15769.5,53,4426,271,-4170,2
114728,12135.9,38,4905,235,-2480,3
114735,12522.3,116,5318,302,-7592,0
114791,15768.3,57,4426,271,-3590,3
114856,11837.8,41,4905,235,-4340,3
114875,15443,49,4426,271,-4720,3
114902,11286.1,47,4905,235,-3850,2
114907,12413.8,41,4905,235,-3120,3
114925,12502.1,37,4905,235,-2560,3
114927,15946.3,52,4426,271,-4470,2
114932,11539.3,45,4905,235,-1790,3
114936,12425.6,42,4905,235,-2460,3
114965,11507.2,44,4905,235,-5190,2
114968,11795.3,40,4905,235,-3220,2
114991,15673.8,52,4426,271,-4020,2
114991,15660.2,56,4426,271,-4750,3
115017,21491.5,65,3813,447,-10443,0
115028,12121.8,32,4905,235,-3170,2
115042,12455.2,39,4905,235,-3150,3
115053,15702.8,70,4426,271,-4570,3
115060,15698.6,53,4426,271,-5030,3
115072,14406.8,55,4817,310,-6199,0
115105,12259.8,37,4905,235,-3060,2
115111,15798.2,55,4426,271,-5340,3
115147,12548.1,50,4905,235,-2920,3
115157,11360.1,47,4905,235,-3620,2
115159,11383.2,33,4905,235,-4610,2
115159,15693.8,55,4426,271,-4870,3
115169,12830.7,43,4905,235,-2980,2
115200,15038.3,50,4426,271,-5100,3
115201,15777.1,52,4426,271,-5350,3
115213,15641.7,54,4426,271,-4430,2
115245,12024.8,47,4905,235,-2020,3
115266,11153.2,42,4905,235,-3870,2
115274,11668.7,43,4905,235,-2600,2
115277,15620,55,4426,271,-4880,3
115281,15847.8,69,4426,271,-4560,3
115286,12290.9,41,4905,235,-3020,2
115311,15608.4,52,4426,271,-4610,3
115321,11431.1,47,4905,235,-3990,2
115326,15689.6,51,4426,271,-5550,3
115335,15709.5,74,4426,271,-3770,3
115338,15507.1,49,4426,271,-4790,3
115343,15761.9,49,4426,271,-5570,3
115345,16066.4,51,4426,271,-3890,3
115382,15601.1,54,4426,271,-4970,3
115403,14220.2,46,4920,323,-7946,0
115406,13733.8,43,4809,298,-5886,0
115420,16127.6,61,4426,271,-4170,3
115448,13434.8,42,4905,235,-3070,2
115494,15397.1,53,4426,271,-3680,2
115521,16249,56,4426,271,-3970,2
115528,12535.4,50,4905,235,-3170,3
115529,12795.7,49,4905,235,-3130,2
115536,12316.9,38,4905,235,-3040,2
115550,16402.3,55,4426,271,-4670,2
115567,15365,54,4426,271,-3860,2
115580,11533.9,48,4905,235,-3490,3
115617,12243.4,49,4905,235,-3970,2
115635,11944.8,53,4905,235,-4640,3
115641,16373.6,63,4426,271,-4300,3
115650,15178.7,48,4426,271,-4030,2
115654,13883,39,4905,235,-1810,4
115655,13916.3,58,5213,292,-7036,0
115658,15339.3,57,4426,271,-5160,3
115660,15580,156,3634,333,-7995,0
115674,13118,37,4905,235,-2820,3
115674,16152.1,56,4426,271,-4220,2
115685,16150.3,57,4426,271,-5310,2
115691,12113.1,51,4905,235,-4230,3
115706,14727.5,59,4426,271,-6080,2
115720,15522.3,47,4426,271,-5350,3
115726,15981,60,4426,271,-4280,3
115732,15917.1,58,4426,271,-4880,3
115764,11121.9,47,5727,246,-6009,0
115767,16312.6,55,4426,271,-4260,2
115811,15793.8,54,4426,271,-4410,2
115819,12072.3,49,4905,235,-3160,2
115820,15878.9,59,4426,271,-4380,3
115821,15767.9,48,4426,271,-4050,2
115828,15849.3,64,4426,271,-3350,3
115837,12854.2,44,4905,235,-1970,2
115841,15783.9,52,4426,271,-4860,3
115845,16028,52,4426,271,-5740,3
115852,16051.6,53,4426,271,2150,3
115857,14674.4,57,4426,271,-6100,2
115868,15923,61,4426,271,-4680,2
115876,11572.8,46,4905,235,-4500,2
115932,19078.9,63,4071,405,-8056,0
115933,12338.5,42,4905,235,-1690,2
115935,16033.7,63,4426,271,-4680,3
115945,15665.7,49,4426,271,-4780,3
115972,15983.6,58,4426,271,-4500,3
115975,15060.5,56,4426,271,-3910,3
115989,14087,42,4905,235,-2190,4
115990,14542.8,61,4426,271,-5840,2
115994,15233.7,53,4426,271,-5340,3
115998,16206.8,63,4426,271,-4810,3
116003,15296.2,50,4426,271,-5400,2
116003,15458.6,54,4426,271,-5280,2
116017,14004.1,40,4905,235,-1850,4
116028,15055.3,74,4426,271,-6660,4
116032,12330.2,44,4905,235,-3220,2
116035,16040,76,4426,271,-4070,3
116061,13827.2,38,4905,235,-1620,4
116074,13809.2,40,4905,235,-1530,4
116076,13449.2,47,4919,271,-2709,0
116093,17927.7,55,4259,373,-6273,0
116098,15868.4,68,4426,271,-4410,3
116103,15816.3,54,4426,271,-5180,2
116106,15707.2,54,4426,271,-5050,2
116108,12566,45,4905,235,-3200,2
116108,12626.1,46,4905,235,-3330,2
116122,13737.8,40,4905,235,-1940,4
116139,15806.8,62,4426,271,-4730,2
116176,14817.5,68,4717,415,-12487,0
116186,12673.3,41,4905,235,-4130,2
116193,12403.4,47,4905,235,-2630,3
116197,15559,61,4426,271,-5020,2
116199,12721,39,4905,235,-4020,3
116225,14713.6,45,4426,271,-6120,2
116229,15776.3,57,4426,271,-4880,2
116247,13495.6,48,4627,330,-6978,0
116251,15776.2,58,4426,271,-5710,2
116267,14146.7,69,4916,311,-5785,0
116269,15649.4,52,4426,271,-4580,3
116286,12645.5,40,4905,235,-2950,2
116290,16343.5,55,4426,271,-4220,3
116317,15966.9,57,4426,271,-4170,3
116344,14361.4,44,4905,235,-1540,4
116362,14982.3,60,4426,271,-6260,3
116371,15570.6,51,4426,271,-4880,3
116375,15588.6,50,4426,271,-3450,2
116415,15679.2,60,4426,271,-5680,2
116422,12574.6,42,4905,235,-3470,2
116426,15662.6,53,4426,271,-5760,2
116457,15373.5,53,4426,271,-5170,2
116462,15878.8,54,4426,271,-4400,3
116485,12631.9,37,4905,235,-3970,3
116505,16022.4,53,4426,271,-4360,3
116515,18934.5,109,3896,373,-8724,0
116520,15651.6,58,4426,271,-5350,2
116524,15665.1,53,4426,271,-4330,3
116524,15215.2,47,4826,394,-10493,0
116526,12409.4,43,4905,235,-3610,2
116527,16971.6,248,4538,382,-12984,0
116551,15189.3,60,3382,258,-6820,0
116571,15965.3,60,4426,271,-4050,2
116573,15422.5,56,4919,337,-6940,0
116594,15403.6,51,4426,271,-4570,3
116609,13194.1,185,5113,319,-7899,0
116627,16056.7,64,4426,271,-4730,3
116715,15621.7,59,4629,308,-8716,0
116732,15521.2,48,4426,271,-4620,2
116739,15281.9,57,4426,271,-5910,2
116760,15265.4,162,4720,315,-8049,0
116763,13209,55,4728,313,-5828,0
116772,15354.2,69,4351,362,-9317,0
116818,15676,54,4426,271,-5810,3
116835,14656.2,249,5013,369,-10580,0
116839,15814.4,53,4426,271,-4920,2
116874,12818.3,41,4905,235,-2210,3
116883,15678.2,53,4426,271,-5440,3
116890,15168.5,65,4426,271,-5870,3
116919,14301.4,149,5013,309,-6853,0
116929,12696.7,48,4905,235,-2770,3
116938,15275.6,76,4717,418,-12641,0
116943,15434.7,58,4426,271,-5960,3
117009,15759.6,55,4426,271,-5560,3
117024,15190.7,51,4426,271,-4620,2
117029,15823.3,52,4426,271,-4380,3
117045,15216.9,54,4426,271,-4470,2
117057,15829,55,4426,271,-5120,3
117075,14944.7,70,4426,271,-6370,5
117082,11372.5,156,5417,274,-8827,0
117101,15409.4,59,4426,271,-5310,2
117128,14971.1,147,4916,324,-8660,0
117169,14854.1,67,4426,271,-5740,2
117209,16841,98,4342,330,-9093,0
117228,15946.5,58,4426,271,-4280,2
117228,14761.4,43,4914,335,-8618,0
117256,14947.6,46,4426,271,-4500,2
117258,15477.8,60,4426,271,-5730,5
117269,15368.4,54,4426,271,-5580,2
117320,17863.9,58,4162,305,-5667,0
117320,16749.2,62,4426,271,-4520,3
117340,16140.2,146,4433,309,-9147,0
117345,12267.7,44,4905,235,-2950,3
117388,11953,313,4524,237,-5447,0
117404,15453.5,50,4426,271,-4840,3
117406,16752.7,66,4632,332,-9155,0
117412,15588.5,59,4426,271,-5440,2
117450,16276.2,55,4426,271,-5190,3
117461,14261,43,4723,317,-9463,0
117476,15959.6,53,4426,271,-5590,3
117478,15598.9,52,4426,271,-5440,3
117525,14965.2,36,4721,308,-7860,0
117534,17144.2,59,4252,314,-6485,0
117536,14425.8,63,4819,293,-6756,0
117545,12520.1,44,4905,235,-3190,3
117545,16384.2,64,4426,271,-4730,3
117545,16018.8,54,4426,271,-4920,2
117552,15323.3,52,4426,271,-4300,2
117560,16289,60,4426,271,-3790,2
117576,14153.2,174,4623,284,-7048.1,0
117576,14119.6,65,4623,286,-6711,0
117629,15312.5,52,4426,271,-4510,2
117701,16592.4,69,4426,271,-4610,4
117724,17446.8,60,4347,371,-8942,0
117726,15811.6,69,4426,271,-3350,3
117731,15325.9,54,4426,271,-4700,2
117744,15648.4,52,4426,271,-3520,2
117772,13141.7,34,4905,235,-4020,2
117807,14788.3,61,4426,271,-7050,3
117826,13439.6,53,5124,300,-9183,0
117834,15843.2,51,4426,271,-4230,2
117845,13560.4,47,4905,235,-2580,3
117871,15843.7,48,4426,271,-3560,2
117879,15079.9,55,4426,271,-6610,2
117926,11345.3,51,5407,254,-6098,0
117929,13856.7,35,5111,285,-7260,0
117948,16193.9,58,4426,271,-4020,3
117973,17902.4,37,2910,315,-5750,0
118079,16228.5,74,4426,271,-3790,4
118082,15397.5,61,4426,271,-4880,3
118086,14552.4,39,4905,235,-2970,4
118096,12515.4,23,4807,263,-6188,0
118102,15394.1,62,4426,271,-4390,2
118142,15772.5,53,4426,271,-4650,3
118196,12651.9,25,5428,313,-8045,0
118247,15492.2,58,4426,271,-5290,2
118292,16135.5,61,4426,271,-4210,2
118347,16093.4,62,4426,271,-4710,3
118362,14998.5,287,4722,353,-9850,0
118399,15470.1,51,4426,271,-3450,2
118469,16006.4,174,4730,370,-7085,0
118500,15623.6,51,4426,271,-5480,2
118515,13742.1,44,4714,272,-5465,0
118648,13326,57,5214,307,-6901,0
118728,16321.3,79,4721,331,-4140,0
118932,12782.6,38,4905,235,-4840,2
119102,16292.7,55,4426,271,-4390,3
119128,13203.9,40,4905,235,-3210,3
119349,13896.7,30,4443,305,-6165,0
119400,11891.7,29,5413,266,-4885,0
119429,15631.3,70,4426,271,-1810,3
119485,13981.4,49,5526,330,-5976,0
119511,15848.7,57,4426,271,-4450,3
119699,13733.8,45,4905,235,-2730,4
119739,16098,63,4426,271,-5870,4
119744,15831.4,54,4824,348,-7784,0
119751,13037.8,48,4517,261,-5981,0
119781,14232.8,46,4724,271,-8173,0
119784,16010.8,57,4426,271,-4200,3
119820,14946.7,103,4820,364,-9824,0
119843,13550.9,126,5218,280,-8075,0
119846,18894.7,34,4434,360,-9619,0
120076,14595.3,46,4920,323,-8354,0
120100,16171.8,64,4426,271,-4930,4
120161,15590.6,46,4426,271,-6600,3
120164,17450,66,4535,347,-7539,0
120652,16723.8,42,4825,379,-9410.48,0
120654,15672.9,60,4426,271,-5380,4
120748,14119.4,26,4917,304,-8282,0
121213,12966.8,47,4908,253,-5715,0
121366,12986.9,172,4717,281,-6314.78,0
121382,14353.8,213,4723,317,-8811,0
121554,13872.7,29,5112,253,-5980,5
121556,17399.2,149,4441,341,-5244,0
121624,15337.3,35,4918,299,-5856,0
121650,15816.9,89,4818,334,-6226,0
121962,13912.4,229,5516,281,-4903,0
122138,15640.3,28,3714,270,-8488,0
122181,13527.4,319,5220,343,-6998,0
122366,16104,63,4426,271,-5220,3
122375,15180.4,35,5119,319,-8474,0
122455,14905.6,55,4534,330,-5752,0
122456,16416,74,5219,354,-7760,0
122612,14754.3,56,4905,235,-2170,4
122758,13843.6,39,5112,295,-3640,0
122783,12963.4,31,5413,302,-6905,0
122882,14016.9,143,4913,306,-6483,0
122916,16516.2,147,4924,381,-10382,0
122927,15548.5,65,3893,315,-5317,0
122933,17569.8,76,4729,365,-6499,0
122935,18042.4,74,4349,383,-7823,0
122973,14307.8,65,4913,284,-7655,0
122999,18480.3,190,4443,439,-9476,0
123057,14794.8,46,4431,309,-5085,0
123064,15286.7,67,4923,390,-8862,0
123102,15785.5,100,4724,317,-8574,0
123155,13530.1,46,5423,366,-8247,0
123302,18260.6,56,4528,360,-7919,0
123316,13920.2,28,5637,324,-6761,0
123351,16281.7,261,4732,434,-13313,0
123388,16304.5,63,5120,352,-7974,0
123415,16226.9,67,4627,294,-4779,0
123693,13013,58,4915,281,-8405,0
123701,16409.4,174,4067,315,-7798,0
123701,16173.5,59,4067,313,-6969.26,0
123826,12915.7,41,4519,249,-5281,0
123870,17365.3,58,4251,309,-7688,0
124156,13791.6,156,5016,287,-7384,0
124181,14242.2,44,5633,339,-6765,0
124223,20421.5,82,4628,436,-10384,0
124274,15207.7,40,5436,372,-7919,0
124305,15269.1,66,4632,327,-9160,0
124333,15652.6,44,5217,322,-7709,0
124352,16263.1,92,5029,424,-10921,0
124568,13417.1,42,5117,298,-5909,0
124884,15402.3,344,4916,301,-7913,0
124944,14445.9,237,4919,354,-11838,0
124995,15321.1,81,4731,336,-6173,0
125012,14371.9,36,5115,315,-8123,0
125054,16156.4,179,4821,330,-7554,0
125073,14357.9,42,5212,285,-6850,0
125214,11171.4,77,5830,247,-4446,0
125450,18389.5,75,4437,363,-7255,0
125831,15345.2,36,5220,336,-9607,0
125960,13271.7,70,5215,313,-6280,0
126304,16057.9,210,4620,282,-7734,0
126441,14231.4,59,5022,348,-10153,0
126647,15168.7,48,4913,314,-5984,0
126664,16658.3,275,5324,340,-10596,0
126702,14369.7,102,4915,291,-4821,0
126722,17444.8,130,4343,321,-8662,0
126948,15555.8,137,4916,316,-8516,0
126957,18376.7,77,4723,376,-7409,0
127159,17129.6,61,4727,339,-8312,0
127300,14434.2,78,5220,365,-4558,0
127454,14027,34,5313,296,-8141,0
127483,15257.9,46,5417,326,-10062,0
127495,14831.4,50,5425,322,-7075.76,0
127663,16365.5,66,4723,363,-8240,0
127748,11843.2,117,5517,257,-5542,0
127942,14113.6,191,5011,300,-9775,0
128005,13458.1,55,5316,302,-5575,0
128042,15496.8,251,5739,325,-8414,0
128057,15622.8,81,4913,351,-7850,0
128161,16391.9,46,4626,324,-7331,0
128234,14857.2,196,5016,318,-9328,0
128523,13779.4,75,5420,346,-7673,0
128536,13501.5,53,5421,308,-7136,0
128549,15865.9,234,5432,388,-10817,0
128599,17334.6,46,5213,362,-7516,0
128791,16080.8,116,4816,296,-8466,0
128794,16108.5,90,5121,333,-4195,0
129029,12678.4,32,5419,282,-6523,0
129045,15379.6,65,4818,335,-6456,0
129047,17176.8,55,5225,376,-8491,0
129127,12345.7,47,5838,297,-8041,0
129639,14613.5,212,5530,323,-9769,0
129703,14621.2,58,5326,325,-6703,0
129817,12527.9,118,5414,258,-7535,0
129857,16284.7,208,4074,349,-7704,0
130000,13942.8,263,5532,367,-7850,0
130177,12732.6,58,5325,345,-9750,0
130316,17479.7,33,4067,296,-6787,0
130397,14373.8,54,5635,324,-8112,0
130542,19139.2,223,4163,326,-8637,0
130714,14416.4,66,5736,328,-7885,0
131051,15531.3,59,5426,353,-6548,0
131156,18597.2,9,2983,260,-10594,0
131354,16982.6,91,5122,356,-9338,0
131366,14814.6,54,5639,363,-7171,0
131378,13871.1,82,5630,306,-4492,0
131493,11654.6,71,5734,297,-5116,0
131515,16195.3,60,4822,341,-7648,0
131660,19188.4,83,4634,391,-8669,0
131868,13243.3,37,5521,316,-7651,0
131986,14596.4,211,5319,329,-7895,0
132082,13211.1,110,5619,269,-4671,0
132172,16024.8,47,5123,348,-6483,0
132299,13115.4,49,5320,311,-6448,0
132377,15144.3,114,5218,310,-8608,0
132453,17856.4,69,4068,324,-6845,0
132598,13495.3,218,5529,301,-7927,0
132729,15847.7,59,5217,317,-55076,0
132816,13805.7,38,5424,296,-8170,0
132848,12576.8,165,5947,285,-8284,0
133188,15378.9,98,5537,449,-7190,2
133254,15407.1,60,5528,347,-6165,0
133262,13954,26,5632,295,-7038,0
133299,16720.2,70,5329,349,-6722,0
133472,12236.5,46,5416,254,-6364,0
133475,13663.6,71,5834,300,-7723,0
133781,14401.3,51,5842,291,-5512,0
133784,15061.8,76,5531,391,-13648,0
134097,15062.9,86,5642,361,-8653,0
134184,14133.9,250,5856,329,-9907,0
134269,15829.5,82,5537,449,-7360,2
134450,14635.7,57,5958,357,-5623,0
134636,14718.2,44,4925,311,-8450,0
134747,16335.5,81,5429,345,-9977,0
134839,15132.2,55,5536,410,-11936,0
134898,16177.9,72,5126,416,-9589,0
135164,17940.9,251,4827,388,-11251,0
135235,16936.6,110,5537,449,-4800,3
135275,13378.5,43,5526,323,-10438,0
135304,14156.9,206,5731,312,-9469,0
135418,15483.4,44,5635,316,-7587,0
135599,16729.9,100,5537,449,-5460,3
135626,16865.3,58,3064,300,-7250,0
135773,15980,102,5322,326,-7849,0
135838,17096.9,112,5537,449,-5450,4
135908,16915,216,5741,360,-8962,0
136041,16092.3,53,5118,325,-7722,0
136149,15434.2,84,5537,449,-8800,2
136181,15917.6,86,5537,449,-9850,2
136242,20334.3,102,4922,359,-6290,0
136293,16419.1,103,5537,449,-5300,2
136299,15780.2,192,5429,362,-8626,0
136494,17099.2,82,5223,418,-10925,0
136734,11676.2,35,5516,271,-6461,0
136879,17043.6,47,5211,344,-6925,0
136881,15358.8,52,4725,329,-6509,0
136908,17418.4,78,5325,351,-7619,0
136911,17532.1,37,5121,310,-7290,0
136997,17310.3,70,5537,449,-7600,2
137020,16503.8,127,5537,449,-5220,2
137031,17311.2,71,5537,449,-6180,2
137142,16658.2,83,5426,375,-8453,0
137340,13324.1,176,5626,279,-5968.22,0
137399,17449.5,119,5537,449,-8240,2
137469,16215,83,5537,449,-8840,2
137509,16756.8,102,4919,356,-6183,0
137532,13310.6,61,5844,315,-3550,3
137559,16106.6,83,5537,449,-9240,2
137566,16902.7,84,5537,449,-7700,2
137623,16317.7,83,5537,449,-9070,2
137653,14925.2,139,5849,341,-8015,0
137724,13700.4,135,5740,286,-7440,0
137907,14471.5,56,5743,360,-8858,0
137971,16291.8,241,5636,335,-8739,0
138266,18438.9,74,5537,449,-9810,2
138378,17709.2,118,5537,449,-7830,2
138485,15035.8,187,5630,315,-7096.24,0
138485,15256.8,64,5630,317,-7998,0
138491,14499.9,40,5955,354,-9102,0
138535,13594.2,44,5844,315,-5580,2
138591,17738.2,132,5537,449,-7360,3
138602,17814.4,111,5537,449,-8340,3
138618,12559.9,38,5844,315,-6710,2
138639,13644.9,45,5844,315,-4400,4
138679,14734.9,46,5743,346,-8991,0
138711,12906.3,38,5737,280,-7160,0
138724,12495.6,55,6161,271,-4750,0
138761,14305.2,44,5429,340,-10118,0
138775,14245.4,72,5838,298,-4967,0
